latitude,longitude,temperature_celsius,condition_text,wind_mph,wind_degree,wind_direction,pressure_mb,pressure_in,precip_mm,precip_in,humidity,cloud,feels_like_celsius,visibility_miles,uv_index,gust_mph,air_quality_Carbon_Monoxide,air_quality_Ozone,air_quality_Nitrogen_dioxide,air_quality_Sulphur_dioxide,air_quality_PM2.5,air_quality_PM10,air_quality_us-epa-index,air_quality_gb-defra-index,moon_phase,moon_illumination
13.08,80.28,28.0,9.0,9.4,270,13.0,1004.0,29.65,0.0,0.0,84,75,31.3,3.0,1.0,11.2,420.6,11.4,16.1,9.7,7.0,10.5,1,1,3.0,14
10.77,79.83,25.6,1.0,17.0,206,11.0,1007.0,29.72,0.0,0.0,86,68,28.4,6.0,1.0,25.3,383.9,15.9,11.3,4.9,8.5,11.9,1,1,3.0,14
12.83,79.72,28.0,9.0,9.4,270,13.0,1004.0,29.65,0.0,0.0,84,75,29.9,3.0,1.0,17.9,360.5,16.3,10.7,3.3,3.3,4.9,1,1,3.0,14
8.08,77.55,24.4,15.0,12.5,278,13.0,1010.0,29.81,0.0,0.0,91,99,26.9,6.0,1.0,20.8,267.0,26.8,5.0,3.1,4.1,4.9,1,1,3.0,14
25.45,81.85,27.0,16.0,4.0,156,10.0,1000.0,29.52,0.0,0.0,89,44,31.4,6.0,1.0,7.2,1068.1,0.0,26.7,7.6,88.3,93.1,4,10,3.0,14
25.27,83.27,27.0,16.0,5.1,247,15.0,1000.0,29.52,0.0,0.0,87,34,31.2,6.0,1.0,9.6,921.3,0.7,16.6,4.4,55.4,62.5,3,7,3.0,14
25.43,78.58,25.5,9.0,5.1,297,14.0,1000.0,29.54,0.0,0.0,94,52,28.9,1.0,1.0,8.5,894.6,4.4,11.5,1.3,32.2,34.8,2,3,3.0,14
25.48,80.33,27.1,16.0,4.3,257,15.0,999.0,29.51,0.0,0.0,91,38,32.1,6.0,1.0,6.7,867.8,4.5,6.7,0.8,38.8,43.6,2,4,3.0,14
24.68,78.42,24.6,16.0,7.2,256,15.0,1001.0,29.56,0.0,0.0,93,28,27.3,6.0,1.0,11.9,440.6,67.2,1.5,0.8,20.7,21.0,2,2,3.0,14
25.58,83.57,29.6,16.0,3.4,166,10.0,999.0,29.51,0.0,0.0,73,29,34.6,6.0,1.0,5.6,948.0,19.5,11.1,4.4,100.9,106.9,4,10,3.0,14
12.53,78.23,23.3,0.0,8.7,269,13.0,1008.0,29.76,0.0,0.0,73,24,25.2,6.0,1.0,13.6,270.4,21.8,5.4,1.8,2.4,3.5,1,1,3.0,14
11.35,77.73,24.7,0.0,9.8,247,15.0,1008.0,29.76,0.0,0.0,76,17,26.5,6.0,1.0,14.8,267.0,17.0,5.4,2.2,3.8,6.2,1,1,3.0,14
10.99,76.96,23.0,9.0,10.5,230,12.0,1010.0,29.83,0.0,0.0,94,75,25.2,2.0,1.0,14.8,273.7,11.0,4.9,2.6,3.6,4.6,1,1,3.0,14
24.6,76.15,24.9,16.0,12.3,252,15.0,1002.0,29.59,0.0,0.0,73,34,26.6,6.0,1.0,22.6,250.3,51.5,2.1,0.6,8.9,21.9,1,1,3.0,14
27.57,76.6,24.4,16.0,2.2,147,10.0,1001.0,29.57,0.0,0.0,92,42,27.0,6.0,1.0,1.8,667.6,16.8,10.0,3.0,43.1,50.5,3,5,3.0,14
25.1,76.52,24.5,16.0,3.8,262,13.0,1001.0,29.57,0.0,0.0,89,27,27.0,6.0,1.0,7.2,454.0,77.3,2.4,2.5,37.4,41.8,2,4,3.0,14
26.7,77.9,25.4,9.0,3.6,28,5.0,1001.0,29.55,0.0,0.0,95,87,28.8,1.0,1.0,5.4,781.1,24.3,10.5,4.6,25.4,26.3,2,3,3.0,14
25.98,76.37,25.3,16.0,6.0,36,4.0,1001.0,29.56,0.0,0.0,89,31,28.1,6.0,1.0,10.7,534.1,49.4,3.7,1.3,27.9,29.7,2,3,3.0,14
23.55,74.45,22.9,16.0,14.8,253,15.0,1004.0,29.65,0.0,0.0,93,50,25.3,6.0,1.0,21.9,307.1,22.7,8.6,6.9,24.6,36.3,2,3,3.0,14
26.5,77.02,24.3,9.0,4.7,336,6.0,1001.0,29.57,0.0,0.0,97,99,27.2,1.0,1.0,6.9,741.0,19.9,8.7,1.7,30.0,31.1,2,3,3.0,14
17.6,78.88,23.2,1.0,7.2,298,14.0,1005.0,29.66,0.0,0.0,90,64,25.4,6.0,1.0,13.2,307.1,31.8,5.2,2.4,6.3,8.4,1,1,3.0,14
18.87,79.43,24.4,16.0,3.4,278,13.0,1003.0,29.62,0.0,0.0,91,50,26.9,6.0,1.0,6.3,250.3,26.1,3.0,1.2,3.6,4.9,1,1,3.0,14
18.43,79.15,24.6,16.0,7.6,300,14.0,1004.0,29.64,0.0,0.0,83,33,26.7,6.0,1.0,13.2,287.1,40.4,2.5,2.4,9.1,11.2,1,1,3.0,14
18.67,78.12,22.3,9.0,6.5,279,13.0,1005.0,29.68,0.0,0.0,96,55,24.8,1.0,1.0,11.2,257.0,30.4,3.2,3.0,6.6,8.7,1,1,3.0,14
18.03,78.27,23.1,1.0,8.3,305,7.0,1005.0,29.66,0.0,0.0,89,66,25.3,6.0,1.0,13.9,283.7,36.8,4.3,5.1,9.3,11.2,1,1,3.0,14
17.05,79.27,24.8,16.0,5.6,286,14.0,1004.0,29.64,0.0,0.0,84,54,27.1,6.0,1.0,11.0,347.1,37.2,7.9,7.9,9.8,12.3,1,1,3.0,14
19.67,78.53,23.3,16.0,5.4,278,13.0,1004.0,29.65,0.0,0.0,86,48,25.5,6.0,1.0,10.3,253.7,22.4,2.5,0.6,4.3,5.8,1,1,3.0,14
19.1,78.35,22.8,0.0,7.2,284,14.0,1005.0,29.66,0.0,0.0,91,24,25.1,6.0,1.0,13.0,267.0,24.7,3.7,2.4,5.8,7.7,1,1,3.0,14
18.8,78.93,23.9,16.0,7.4,285,14.0,1004.0,29.65,0.0,0.0,86,33,26.0,6.0,1.0,13.2,300.4,35.8,3.2,2.4,8.5,10.8,1,1,3.0,14
18.62,79.37,24.4,16.0,4.0,286,14.0,1003.0,29.63,0.0,0.0,90,49,26.9,6.0,1.0,7.6,323.8,21.3,4.6,2.3,9.4,12.9,1,1,3.0,14
18.1,78.85,23.1,1.0,8.3,305,7.0,1005.0,29.66,0.0,0.0,89,66,25.3,6.0,1.0,13.9,283.7,36.8,4.3,5.1,9.3,11.2,1,1,3.0,14
17.25,80.15,24.9,16.0,5.4,299,14.0,1003.0,29.62,0.0,0.0,87,48,27.4,6.0,1.0,10.3,620.8,6.6,17.5,5.4,20.3,23.8,2,2,3.0,14
18.0,79.58,24.9,16.0,6.3,315,7.0,1003.0,29.63,0.0,0.0,85,47,27.2,6.0,1.0,11.4,300.4,37.6,4.2,3.9,11.6,13.9,1,1,3.0,14
17.15,79.62,24.1,16.0,6.3,292,14.0,1003.0,29.63,0.0,0.0,88,51,26.4,6.0,1.0,13.2,370.5,30.8,8.4,6.3,10.8,14.3,1,1,3.0,14
17.63,78.48,23.0,9.0,11.9,270,13.0,1008.0,29.77,0.0,0.0,83,75,25.2,3.0,1.0,14.5,310.4,33.6,5.0,3.0,9.4,12.8,1,1,3.0,14
17.33,77.9,23.0,9.0,11.9,270,13.0,1008.0,29.77,0.0,0.0,83,75,25.4,3.0,1.0,15.9,303.8,31.8,5.8,3.9,10.0,14.1,1,1,3.0,14
16.37,78.07,23.4,16.0,11.6,285,14.0,1006.0,29.7,0.0,0.0,86,29,25.5,6.0,1.0,18.3,293.7,19.7,6.9,1.9,3.6,6.2,1,1,3.0,14
27.17,95.8,23.5,2.0,2.5,137,9.0,1004.0,29.65,0.0,0.0,97,100,26.0,0.0,1.0,4.5,340.5,9.9,0.8,0.3,7.3,7.8,1,1,3.0,14
26.95,94.17,25.4,9.0,2.5,183,8.0,1003.0,29.61,0.0,0.0,95,93,28.8,1.0,1.0,4.5,574.1,0.8,7.0,1.3,19.6,22.8,2,2,3.0,14
22.04,88.05,27.0,16.0,2.5,96,0.0,1001.0,29.56,0.0,0.0,90,34,31.6,6.0,1.0,4.0,317.1,43.6,5.4,2.3,8.3,15.7,1,1,3.0,14
26.0,92.87,25.2,9.0,3.1,183,8.0,1003.0,29.61,0.0,0.0,95,61,28.4,1.0,1.0,5.8,654.2,7.9,8.2,2.4,26.0,29.1,2,3,3.0,14
25.92,90.02,26.9,16.0,4.5,175,8.0,1002.0,29.58,0.0,0.0,85,36,30.7,6.0,1.0,8.1,554.1,51.5,5.0,1.4,30.4,32.5,2,3,3.0,14
23.7,76.02,23.4,16.0,15.2,259,13.0,1003.0,29.63,0.0,0.0,88,39,25.6,6.0,1.0,22.8,353.8,41.5,5.0,7.0,26.3,40.8,2,3,3.0,14
24.48,93.98,20.3,2.0,2.2,10,3.0,1006.0,29.71,0.0,0.0,98,100,20.3,0.0,1.0,1.1,243.7,10.6,1.9,0.9,3.3,4.2,1,1,3.0,14
26.2,91.72,27.0,9.0,2.2,10,3.0,1002.0,29.59,3.6,0.14,94,75,32.4,1.0,1.0,6.9,514.0,34.7,6.1,3.6,18.7,21.6,2,2,3.0,14
28.6,77.2,26.0,9.0,2.5,110,2.0,1002.0,29.59,0.0,0.0,94,50,28.4,1.0,1.0,4.9,1228.3,0.0,42.5,42.0,77.8,92.4,4,10,3.0,14
22.5,88.3,29.0,9.0,3.8,120,2.0,1001.0,29.56,0.0,0.0,89,50,36.6,1.0,1.0,4.5,1134.9,0.1,35.6,39.6,62.8,80.3,3,8,3.0,14
22.57,88.37,29.0,9.0,3.8,120,2.0,1001.0,29.56,0.0,0.0,89,50,36.3,1.0,1.0,5.4,1134.9,0.1,35.6,39.6,62.8,80.3,3,8,3.0,14
28.67,77.32,26.0,9.0,2.5,110,2.0,1002.0,29.59,0.0,0.0,94,50,28.5,1.0,1.0,5.8,1335.1,0.0,36.3,45.3,83.1,99.3,4,10,3.0,14
22.45,86.98,26.5,23.0,4.0,144,9.0,1001.0,29.55,0.0,0.0,94,41,30.9,5.0,1.0,6.7,433.9,20.6,5.2,0.7,14.5,19.3,1,2,3.0,14
16.73,77.5,23.6,0.0,11.9,285,14.0,1006.0,29.72,0.0,0.0,83,22,25.6,6.0,1.0,17.9,260.4,21.6,3.3,0.6,4.1,7.2,1,1,3.0,14
28.88,77.53,26.0,9.0,2.5,110,2.0,1002.0,29.59,0.0,0.0,94,50,28.8,1.0,1.0,6.3,894.6,7.5,17.8,11.3,50.1,63.4,3,6,3.0,14
23.97,92.58,20.4,2.0,2.2,62,1.0,1005.0,29.67,0.0,0.0,100,100,20.4,0.0,1.0,2.9,195.3,0.2,0.7,0.2,6.1,7.0,1,1,3.0,14
12.93,79.33,26.5,16.0,10.1,274,13.0,1006.0,29.7,0.0,0.0,60,27,27.7,6.0,1.0,17.2,343.8,17.7,10.4,3.2,2.9,4.3,1,1,3.0,14
8.97,77.3,22.8,1.0,8.5,270,13.0,1010.0,29.83,0.0,0.0,92,85,25.1,6.0,1.0,11.0,193.6,32.9,1.0,0.2,0.5,0.7,1,1,3.0,14
21.93,74.15,26.1,9.0,7.2,245,15.0,1005.0,29.69,0.0,0.0,94,46,30.2,1.0,1.0,8.3,237.0,20.0,6.9,8.6,12.9,18.8,1,2,3.0,14
24.57,77.72,23.0,1.0,13.4,279,13.0,1003.0,29.6,0.0,0.0,89,84,25.2,6.0,1.0,21.3,263.7,57.2,2.3,4.3,25.0,27.0,2,3,3.0,8
23.33,77.8,23.3,15.0,8.9,271,13.0,1003.0,29.62,0.0,0.0,82,90,25.4,6.0,1.0,13.9,267.0,73.0,1.9,3.4,26.3,34.2,2,3,3.0,8
22.07,78.93,22.2,16.0,11.0,304,7.0,1004.0,29.63,0.0,0.0,83,55,24.6,6.0,1.0,17.7,240.3,64.4,1.2,1.8,10.4,13.6,1,1,3.0,8
21.86,77.93,21.2,9.0,4.5,244,15.0,1005.0,29.67,0.0,0.0,95,40,21.2,1.0,1.0,8.3,267.0,41.8,2.6,3.8,27.5,33.5,2,3,3.0,8
22.75,77.72,23.0,15.0,6.7,246,15.0,1003.0,29.63,0.0,0.0,92,99,25.2,6.0,1.0,10.7,317.1,45.4,2.9,2.2,22.7,31.1,2,2,3.0,8
23.2,77.08,22.8,16.0,9.6,275,13.0,1004.0,29.63,0.0,0.0,86,58,25.0,6.0,1.0,15.2,270.4,60.1,2.7,2.7,19.2,25.8,2,2,3.0,8
23.17,79.95,22.5,9.0,4.9,247,15.0,1003.0,29.61,0.0,0.0,95,74,24.9,1.0,1.0,8.3,297.1,35.4,2.8,1.5,18.4,22.7,2,2,3.0,8
22.95,79.2,23.1,16.0,6.3,247,15.0,1003.0,29.62,0.0,0.0,90,57,25.3,6.0,1.0,9.8,273.7,65.1,1.7,3.0,25.8,33.2,2,3,3.0,8
24.72,80.2,24.1,16.0,6.5,229,12.0,1001.0,29.56,0.0,0.0,92,29,26.5,6.0,1.0,11.0,353.8,19.3,4.2,1.0,22.9,29.8,2,2,3.0,8
23.18,75.77,22.5,16.0,13.0,258,15.0,1004.0,29.65,0.0,0.0,89,57,24.8,6.0,1.0,19.2,257.0,25.0,6.0,5.7,18.5,25.8,2,2,3.0,8
24.53,81.3,25.3,16.0,4.9,254,15.0,1001.0,29.57,0.0,0.0,90,43,28.3,6.0,1.0,8.3,387.2,18.8,8.0,9.2,18.0,21.1,2,2,3.0,8
22.95,81.08,24.4,2.0,4.3,320,7.0,1003.0,29.63,0.0,0.0,98,100,27.4,0.0,1.0,5.4,270.4,45.4,1.4,0.5,5.9,6.3,1,1,3.0,8
21.78,80.25,23.8,9.0,5.1,286,14.0,1003.0,29.61,0.0,0.0,95,100,26.3,1.0,1.0,8.9,367.2,7.1,5.3,1.0,14.8,17.7,1,2,3.0,8
22.03,74.9,22.6,1.0,11.2,247,15.0,1005.0,29.68,0.0,0.0,93,64,24.9,6.0,1.0,16.8,208.6,19.7,3.9,3.6,10.0,13.3,1,1,3.0,8
24.58,80.83,25.2,16.0,4.3,241,15.0,1001.0,29.57,0.0,0.0,90,36,28.0,6.0,1.0,6.7,310.4,22.7,3.3,0.8,12.5,14.6,1,2,3.0,8
24.9,79.6,24.1,16.0,6.5,229,12.0,1001.0,29.56,0.0,0.0,92,29,26.5,6.0,1.0,11.0,353.8,19.3,4.2,1.0,22.9,29.8,2,2,3.0,8
22.72,75.83,22.2,16.0,13.6,270,13.0,1004.0,29.66,0.0,0.0,88,43,24.6,6.0,1.0,20.6,250.3,24.0,4.9,4.4,14.5,20.0,1,2,3.0,8
23.32,75.07,22.5,1.0,14.1,253,15.0,1004.0,29.66,0.0,0.0,92,64,24.9,6.0,1.0,21.3,277.0,17.5,10.3,8.2,22.0,29.9,2,2,3.0,8
22.33,77.1,23.2,1.0,9.6,260,13.0,1004.0,29.65,0.0,0.0,86,63,25.4,6.0,1.0,15.7,253.7,26.8,4.0,3.7,21.1,28.6,2,2,3.0,8
23.83,78.72,22.2,16.0,10.3,267,13.0,1003.0,29.61,0.0,0.0,91,61,24.6,6.0,1.0,16.8,253.7,46.5,2.3,1.7,13.9,19.6,1,2,3.0,8
24.48,74.87,22.7,1.0,12.8,242,15.0,1004.0,29.64,0.0,0.0,86,72,24.9,6.0,1.0,20.1,313.8,40.1,5.1,3.0,17.8,32.4,2,2,3.0,8
24.73,78.83,24.3,16.0,8.1,256,15.0,1002.0,29.57,0.0,0.0,92,41,26.8,6.0,1.0,11.9,494.0,40.4,2.3,1.1,26.3,27.4,2,3,3.0,8
24.65,77.32,22.7,16.0,10.3,270,13.0,1003.0,29.61,0.0,0.0,91,38,25.0,6.0,1.0,17.9,270.4,52.9,2.3,3.8,20.1,21.7,2,2,3.0,8
22.97,76.07,22.3,15.0,13.4,267,13.0,1004.0,29.65,0.0,0.0,89,100,24.7,6.0,1.0,20.6,250.3,32.5,4.2,4.1,16.6,23.6,2,2,3.0,8
24.07,75.07,22.5,1.0,15.9,245,15.0,1004.0,29.63,0.0,0.0,89,85,24.8,6.0,1.0,25.7,303.8,29.3,6.2,5.2,20.4,32.9,2,2,3.0,8
21.82,75.6,22.6,1.0,11.2,247,15.0,1005.0,29.68,0.0,0.0,93,64,24.9,6.0,1.0,16.8,208.6,19.7,3.9,3.6,10.0,13.3,1,1,3.0,8
25.67,76.7,24.5,16.0,6.7,290,14.0,1002.0,29.58,0.0,0.0,90,33,27.1,6.0,1.0,12.3,373.8,61.5,2.0,0.6,14.9,16.0,1,2,3.0,8
26.5,78.0,26.6,0.0,5.8,17,5.0,1000.0,29.54,0.0,0.0,90,24,30.9,6.0,1.0,10.5,814.4,11.8,7.1,0.6,42.2,45.8,3,5,3.0,8
26.56,78.79,27.5,16.0,5.6,32,5.0,1000.0,29.53,0.0,0.0,87,36,32.2,6.0,1.0,10.1,1068.1,10.3,10.2,1.8,60.4,66.7,3,8,3.0,8
22.77,74.6,23.9,16.0,12.3,245,15.0,1005.0,29.67,0.0,0.0,86,36,26.1,6.0,1.0,19.5,253.7,16.8,8.9,6.3,16.5,21.9,2,2,3.0,8
22.08,79.53,21.9,15.0,6.0,336,6.0,1004.0,29.63,0.0,0.0,89,100,21.9,6.0,1.0,11.2,237.0,62.9,1.2,1.6,7.1,9.4,1,1,3.0,8
21.83,76.33,22.9,16.0,8.9,262,13.0,1004.0,29.65,0.0,0.0,84,34,25.1,6.0,1.0,15.4,220.3,19.1,3.7,2.7,9.8,13.3,1,1,3.0,8
23.53,80.83,22.3,2.0,4.7,241,15.0,1003.0,29.6,0.0,0.0,97,100,24.8,0.0,1.0,8.5,307.1,29.0,3.0,1.7,13.8,15.3,1,2,3.0,8
26.22,78.18,26.6,10.0,4.3,1,3.0,1000.0,29.54,3.6,0.14,89,60,30.5,4.0,1.0,7.8,754.4,17.5,4.8,0.6,36.3,38.1,2,4,3.0,8
23.83,79.45,22.9,16.0,5.8,237,15.0,1002.0,29.59,0.0,0.0,93,61,25.2,6.0,1.0,10.1,267.0,29.0,3.0,1.6,9.7,13.8,1,1,3.0,8
22.6,75.3,22.3,15.0,13.9,261,13.0,1005.0,29.66,0.0,0.0,91,99,24.7,6.0,1.0,20.4,247.0,18.8,7.2,6.7,16.3,21.8,2,2,3.0,8
20.3,85.72,26.0,9.0,4.3,320,7.0,1000.0,29.53,0.0,0.0,94,75,29.4,2.0,1.0,10.7,534.1,50.8,11.5,12.4,109.0,113.3,4,10,3.0,8
24.42,81.88,24.5,1.0,4.7,248,15.0,1002.0,29.57,0.0,0.0,93,73,27.3,6.0,1.0,8.9,353.8,17.5,4.3,0.8,10.0,12.5,1,1,3.0,8
22.3,74.35,23.8,16.0,13.9,268,13.0,1004.0,29.66,0.0,0.0,86,34,25.9,6.0,1.0,21.0,230.3,18.4,6.3,7.3,14.1,18.7,1,2,3.0,8
23.27,77.4,22.7,16.0,9.4,273,13.0,1003.0,29.63,0.0,0.0,80,47,24.9,6.0,1.0,15.2,277.0,67.2,2.6,3.6,24.4,31.8,2,3,3.0,8
27.23,76.63,24.9,10.0,3.1,308,7.0,1002.0,29.58,3.6,0.14,91,71,27.7,4.0,1.0,6.3,614.2,28.6,4.8,0.4,44.6,47.0,3,5,3.0,8
22.6,80.38,22.0,9.0,2.7,328,6.0,1003.0,29.62,0.0,0.0,96,75,24.6,1.0,1.0,4.5,287.1,25.0,2.8,0.6,11.1,13.6,1,1,3.0,8
23.43,76.27,23.1,15.0,14.1,263,13.0,1004.0,29.63,0.0,0.0,86,99,25.3,6.0,1.0,21.3,263.7,40.1,3.6,3.7,16.6,25.4,2,2,3.0,8
25.43,77.65,24.2,9.0,6.9,265,13.0,1002.0,29.58,0.0,0.0,95,52,26.8,1.0,1.0,12.1,534.1,37.2,2.1,0.2,27.8,28.2,2,3,3.0,8
25.67,78.47,25.5,0.0,4.9,263,13.0,1001.0,29.54,0.0,0.0,91,25,28.7,6.0,1.0,8.5,767.7,23.6,3.6,0.4,31.3,32.1,2,3,3.0,8
21.3,76.23,22.6,16.0,7.8,249,15.0,1005.0,29.67,0.0,0.0,82,43,24.8,6.0,1.0,15.2,220.3,20.6,1.7,0.7,4.6,7.2,1,1,3.0,8
23.1,81.68,23.1,9.0,4.3,272,13.0,1003.0,29.6,0.0,0.0,96,64,25.5,1.0,1.0,6.9,283.7,31.1,1.9,0.8,10.2,11.3,1,1,3.0,8
23.28,81.35,23.2,2.0,3.8,280,13.0,1002.0,29.59,0.0,0.0,97,100,25.7,0.0,1.0,6.3,333.8,18.6,5.3,4.0,14.9,16.9,1,2,3.0,8
23.53,77.82,23.3,15.0,8.9,271,13.0,1003.0,29.62,0.0,0.0,82,90,25.4,6.0,1.0,13.9,267.0,73.0,1.9,3.4,26.3,34.2,2,3,3.0,8
20.82,71.03,25.5,16.0,10.7,255,15.0,1005.0,29.67,0.0,0.0,94,45,28.9,6.0,1.0,16.8,205.3,31.5,1.5,2.8,10.4,14.5,1,1,3.0,8
30.92,77.12,21.0,0.0,2.2,100,0.0,1006.0,29.71,0.0,0.0,92,20,21.0,6.0,1.0,2.2,821.1,32.9,16.3,6.3,112.6,115.0,4,10,3.0,8
24.85,81.38,27.1,16.0,3.6,253,15.0,1001.0,29.54,0.0,0.0,85,60,31.2,6.0,1.0,6.9,427.3,19.3,7.5,3.6,20.9,24.1,2,2,3.0,8
32.57,76.13,17.0,16.0,4.7,48,4.0,1007.0,29.74,0.0,0.0,83,29,17.0,6.0,1.0,9.8,647.5,83.0,5.5,1.9,36.6,41.2,2,4,3.0,8
31.1,77.17,16.5,0.0,2.2,99,0.0,1006.0,29.71,0.0,0.0,92,20,16.5,6.0,1.0,3.4,821.1,32.9,16.3,6.3,112.6,115.0,4,10,3.0,8
22.08,82.15,25.0,1.0,4.9,334,6.0,1001.0,29.56,0.0,0.0,92,78,27.9,6.0,1.0,9.2,417.2,6.9,4.2,0.5,13.1,14.7,1,2,3.0,8
32.1,76.27,17.4,16.0,2.7,64,1.0,1006.0,29.7,0.0,0.0,84,28,17.4,6.0,1.0,5.6,620.8,29.7,11.0,1.1,41.4,45.0,3,4,3.0,8
31.72,76.92,19.3,16.0,2.7,94,0.0,1005.0,29.68,0.0,0.0,89,32,19.3,6.0,1.0,5.6,567.4,36.5,4.6,1.2,33.7,41.0,2,3,3.0,8
25.95,80.15,28.1,1.0,3.1,200,11.0,1000.0,29.52,0.0,0.0,83,75,33.2,6.0,1.0,5.4,1068.1,1.3,8.8,0.8,64.2,71.9,3,8,3.0,8
32.65,74.93,26.5,0.0,2.2,22,5.0,1001.0,29.57,0.0,0.0,70,8,28.5,6.0,1.0,0.9,934.6,22.4,18.5,5.6,113.8,135.1,4,10,3.0,8
33.73,75.15,16.8,16.0,2.2,135,9.0,1008.0,29.77,0.0,0.0,81,25,16.8,6.0,1.0,2.0,894.6,29.7,25.4,5.4,78.5,97.5,4,10,3.0,8
34.21,74.34,12.6,0.0,3.4,297,14.0,1009.0,29.79,0.0,0.0,84,15,12.6,6.0,1.0,6.9,433.9,26.8,2.4,0.8,80.6,105.4,4,10,3.0,8
33.65,75.02,16.8,16.0,2.2,135,9.0,1008.0,29.77,0.0,0.0,81,25,16.8,6.0,1.0,2.0,894.6,29.7,25.4,5.4,78.5,97.5,4,10,3.0,8
33.72,74.83,16.8,16.0,2.2,135,9.0,1008.0,29.77,0.0,0.0,81,25,16.8,6.0,1.0,2.0,894.6,29.7,25.4,5.4,78.5,97.5,4,10,3.0,8
32.73,74.87,26.5,0.0,2.2,22,5.0,1001.0,29.57,0.0,0.0,70,8,28.5,6.0,1.0,0.9,934.6,22.4,18.5,5.6,113.8,135.1,4,10,3.0,8
34.17,77.58,5.9,0.0,4.3,358,3.0,1014.0,29.93,0.0,0.0,25,0,4.5,6.0,1.0,7.8,125.2,56.5,0.7,0.0,2.6,6.2,1,1,3.0,8
34.09,74.8,16.8,0.0,2.2,5,3.0,1008.0,29.77,0.0,0.0,77,22,16.8,6.0,1.0,1.3,754.4,55.8,13.5,5.7,87.2,112.9,4,10,3.0,8
33.13,75.57,16.8,0.0,4.7,51,4.0,1007.0,29.74,0.0,0.0,87,23,16.8,6.0,1.0,9.8,547.4,108.7,0.8,1.7,63.5,68.2,3,8,3.0,8
33.88,74.92,17.2,0.0,2.2,20,5.0,1008.0,29.77,0.0,0.0,78,22,17.2,6.0,1.0,1.1,754.4,55.8,13.5,5.7,87.2,112.9,4,10,3.0,8
33.25,75.25,19.8,0.0,4.5,27,5.0,1008.0,29.75,0.0,0.0,88,22,19.8,6.0,1.0,5.4,574.1,40.1,4.2,1.8,51.3,58.4,3,6,3.0,8
34.23,74.78,16.8,0.0,2.2,5,3.0,1008.0,29.77,0.0,0.0,77,22,16.8,6.0,1.0,1.3,754.4,55.8,13.5,5.7,87.2,112.9,4,10,3.0,8
32.93,75.13,26.5,0.0,2.2,22,5.0,1001.0,29.57,0.0,0.0,70,8,28.5,6.0,1.0,0.9,934.6,22.4,18.5,5.6,113.8,135.1,4,10,3.0,8
34.02,74.72,16.8,0.0,2.2,5,3.0,1008.0,29.77,0.0,0.0,77,22,16.8,6.0,1.0,1.3,754.4,55.8,13.5,5.7,87.2,112.9,4,10,3.0,8
25.82,79.05,27.6,1.0,3.8,249,15.0,1000.0,29.53,0.0,0.0,85,75,32.2,6.0,1.0,6.3,948.0,11.6,6.6,0.5,52.2,55.9,3,6,3.0,8
34.03,74.26,15.8,0.0,3.8,77,1.0,1009.0,29.8,0.0,0.0,86,18,15.8,6.0,1.0,7.6,500.7,54.4,1.9,1.5,60.5,73.5,3,8,3.0,8
32.57,75.12,26.5,0.0,2.2,111,2.0,1001.0,29.57,0.0,0.0,70,7,28.5,6.0,1.0,0.4,934.6,22.4,18.5,5.6,113.8,135.1,4,10,3.0,8
32.37,75.52,26.4,0.0,2.2,81,0.0,1001.0,29.57,0.0,0.0,75,14,28.7,6.0,1.0,4.0,881.2,52.2,12.0,1.9,79.1,88.7,4,10,3.0,8
34.57,76.1,13.9,0.0,4.9,259,13.0,1010.0,29.82,0.0,0.0,62,5,13.6,6.0,1.0,5.6,130.2,61.5,0.8,0.1,4.1,9.3,1,1,3.0,8
33.32,75.77,14.3,16.0,2.2,80,0.0,1009.0,29.8,0.0,0.0,92,25,14.3,6.0,1.0,3.1,520.7,98.7,0.9,1.4,58.2,61.5,3,7,3.0,8
20.42,72.85,25.0,0.0,7.2,205,11.0,1005.0,29.69,0.0,0.0,92,18,28.0,6.0,1.0,12.3,196.9,34.7,0.1,0.3,7.5,11.2,1,1,3.0,8
20.7,70.98,26.5,16.0,13.4,244,15.0,1005.0,29.67,0.0,0.0,90,27,30.5,6.0,1.0,19.7,196.9,37.2,0.2,0.5,9.7,14.9,1,1,3.0,8
21.77,72.15,26.9,0.0,9.8,236,15.0,1005.0,29.66,0.0,0.0,71,4,29.2,6.0,1.0,14.1,210.3,26.5,2.1,1.5,11.1,15.8,1,1,3.0,8
27.72,75.48,27.3,0.0,7.6,198,11.0,1002.0,29.58,0.0,0.0,60,18,28.7,6.0,1.0,13.4,230.3,52.2,2.9,1.9,11.9,44.3,1,1,3.0,8
22.3,73.2,28.3,0.0,8.7,233,12.0,1004.0,29.66,0.0,0.0,73,25,31.7,6.0,1.0,10.7,233.7,22.0,4.7,3.1,11.4,15.7,1,1,3.0,8
26.58,80.75,27.0,9.0,2.2,79,0.0,1002.0,29.59,0.0,0.0,94,50,31.6,1.0,1.0,10.1,1174.9,10.8,10.2,2.4,85.1,95.4,4,10,3.0,8
22.7,71.68,27.3,0.0,10.1,253,15.0,1004.0,29.65,0.0,0.0,66,0,29.4,6.0,1.0,14.5,198.6,30.8,1.2,0.9,10.9,14.7,1,1,3.0,8
22.57,72.93,27.0,0.0,8.1,237,15.0,1004.0,29.65,0.0,0.0,70,19,29.1,6.0,1.0,13.2,230.3,23.3,3.9,2.1,9.7,15.0,1,1,3.0,8
